lex,default
χαρακτήρ,精确的呈现;本体的真像
χαριτόω,表示恩典;向......显出仁慈;怜悯;恩典
χείμαρρος,小溪;冬季溪流;雨季溪流
χείρ,手;手指
χείρων,更坏的;非常坏的
χειμάζω,经受恶劣天气;处于暴风雨中
χειμών,冬季;冬天
χειραγωγέω,牵手带领
χειραγωγός,向导;牵手领路的人
χειροποίητος,人造的;人手所造的
χειροτονέω,挑选;拣选;选立;选出;选派
χειρόγραφον,记录;债务记录
χεῖλος,海岸
χιλίαρχος,千夫长;指挥官;将军;军官
χιτών,短袍;衬衫;内衣
χλαμύς,披风;斗篷
χλευάζω,愚弄;嘲笑;取笑
χλιαρός,不冷不热的;温的
χλωρός,绿色;浅绿色;青
χολάω,非常生气;充满怒气
χολή,苦胆;胆汁
χορηγέω,提供;支援;供应......的需要;供给;赐给
χορτάζω,使人饱餐一顿;使人吃饱;吃得饱足
χορός,跳舞
χοϊκός,用尘土造成;用泥土造成
χοῖνιξ,夸脱;公升
χοῖρος,猪
χράομαι,对待;看待;视为
χρή,应该;应当
χρήσιμος,有用的;用处
χρίω,膏抹;受恩膏;指派;委任;任命;任务
χρεία,需要;需用;缺乏;所需之物
χρεοφειλέτης,债务人;欠债人
χρηματίζω,传扬上帝的信息;揭示从上帝来的信息
χρηματισμός,神圣的启示;从上帝而来的启示;上帝的指示
χρηστεύομαι,仁慈地行事;恩慈
χρηστολογία,有吸引力的言语;漂亮的言语;花言巧语
χρηστός,好的;更好的
χρηστότης,有用的东西;仁慈
χρονίζω,迟;迟延;晚了
χρονοτριβέω,经过了时间;花时间;耽延时日
χρυσίον,金
χρυσοδακτύλιος,戴着金戒指
χρυσόλιθος,黄碧玺;贵橄榄石
χρυσόπρασος,绿玉髓
χρυσός,金
χρυσόω,用金器装饰;穿戴金制的饰物;用黄金遮盖或装饰;戴满了金饰
χρόνος,时间;时期;日子;时候
χρώς,皮肤;身体表面
χρῄζω,需要;缺乏;没有
χρῆμα,财富;钱财;充裕;丰富
χρῆσις,性功能;性行为
χρῖσμα,膏抹;受恩膏;指派;委任;任命;任务
χωλός,瘸子;瘸腿的;跛脚的
χωρέω,前进
χωρίζω,分开;彼此孤立;隔绝;远离
χωρίον,野地;田地
χωρίς,没有;不在;没有关系;除了;与......无关
χόρτασμα,食物
χόρτος,"较小的植物,草"
χώρα,陆地
χῆρος,寡妇
χῶρος (II),西北;西北方
ψάλλω,唱;唱诗歌;唱赞美诗;歌颂
ψαλμός,诗篇;诗歌;诗章
ψευδάδελφος,假弟兄;只是假装基督信徒的人
ψευδής,说谎的人
ψευδαπόστολος,假使徒
ψευδοδιδάσκαλος,假教师;教导不真实的事情的人
ψευδολόγος,说谎的人
ψευδομαρτυρέω,作假见证;不实地作证
ψευδομαρτυρία,假见证
ψευδοπροφήτης,假先知
ψευδόχριστος,假基督;假弥赛亚
ψευδώνυμος,误称的;假称的
ψεύδομαι,说谎;把虚假的事告诉人
ψεύστης,说谎的人
ψεῦδος,谎言;假话;虚谎
ψεῦσμα,谎言;假话;虚谎
ψηλαφάω,触摸;感觉;摸索
ψηφίζω,计算;总计;合计;加起来;算出
ψιθυρισμός,闲话;谗言;流言
ψιθυριστής,说闲话的人;造谣的人;搬弄是非的人
ψιχίον,碎渣;碎屑
ψυχή,内心;心志;思想;感情;心;存在;灵魂
ψυχικός,血肉的;自然的
ψυχρός,冷;凉
ψωμίζω,喂养;给人吃
ψωμίον,一块饼;一口饼
ψύχω,大大减少;变冷;渐渐冷淡;冷淡下来
ψώχω,搓
ψῆφος,卵石;小石头
ψῦχος,冷;寒冷;天冷
ἀΐδιος,永恒的;永远的;永久的;永存的
ἀήρ,空中
ἀβαρής,没有成为财务上的负担
ἀββά,阿爸;父亲
ἀγάπη,爱;爱心关怀;关爱;喜爱
ἀγέλη,"群,兽群"
ἀγαθοεργέω,行善;做善事;善行
ἀγαθοποιΐα,行善;做善事;善行
ἀγαθοποιέω,行善;做善事;善行
ἀγαθοποιός,做好事的人;使别人得益的人
ἀγαθωσύνη,好的;善的;良善;善行
ἀγαθός,好的;善的;良善;善行
ἀγαλλίασις,非常喜乐;大大欢喜;大喜乐
ἀγαλλιάω,非常快乐;极度喜乐;欢欣;雀跃
ἀγανάκτησις,义愤;愤慨
ἀγανακτέω,恼怒;生气
ἀγαπάω,爱;爱心关怀;关爱;喜爱
ἀγαπητός,喜爱的对象;被爱的人;所爱的;亲爱的
ἀγγέλλω,告诉;通知
ἀγγαρεύω,强迫某人背负重担;强迫某人服事
ἀγγελία,信息;宣告
ἀγγεῖον,"容器,器皿"
ἀγενής,卑贱的;无足轻重的;低等的
ἀγενεαλόγητος,无族谱
ἀγκάλη,臂弯
ἀγνοέω,不知道;不晓得;不明白;无知
ἀγνωσία,缺乏知识;不认识;无知
ἀγνόημα,因无知而犯罪;犯罪而不自知
ἀγορά,街市;市场;集市;商业中心
ἀγοράζω,买;购买
ἀγοραῖος,闲逛的人;无业游民
ἀγράμματος,没有受过教育的;没有学问的
ἀγραυλέω,露宿野外
ἀγρεύω,设圈套;抓其不备;抓住错误;找话柄陷害;找把柄
ἀγριέλαιος,野橄榄树
ἀγρυπνέω,保持警觉;留心观察;警惕;警醒
ἀγρυπνία,失眠;不能睡觉
ἀγρός,野地;田地
ἀγωγή,生活态度;行事为人;行为表现;品行;人生观
ἀγωνία,苦恼;极度伤痛;极大的痛苦
ἀγωνίζομαι,争战;作战;奋斗
ἀγών,争战;作战;奋斗
ἀδάπανος,免费的;不需花钱的
ἀδήλως,没有目的;无意的;无目标的
ἀδίκημα,过犯;罪恶
ἀδίκως,不公正的;不公正地;不义的
ἀδελφή,姊妹
ἀδελφός,兄弟
ἀδελφότης,教中的弟兄;同作信徒的人
ἀδηλότης,不可靠;靠不住
ἀδημονέω,担忧;难过;痛苦
ἀδιάκριτος,不偏私的;没有偏见的
ἀδιάλειπτος,不停地;不止息地;连续不断地;不住;不断
ἀδιαλείπτως,不停地;不止息地;连续不断地;不住;不断
ἀδικέω,伤害;危害
ἀδικία,不公正的行为;不义;行不正义的事
ἀδμίν,亚米拿达;《思》阿米纳达布
ἀδυνατέω,不可能;不能做;做不到
ἀδόκιμος,不合适的;不应该做的;坏的
ἀδύνατος,无力的;软弱的;残疾的;没有能力的
ἀεί,总是;一直;连续地
ἀετός,鹰;秃鹫
ἀθέμιτος,不容许的;禁止的
ἀθέτησις,拒绝;弃绝;视为无效;废弃
ἀθανασία,不死;不朽;不朽坏
ἀθετέω,不信赖;不理会;弃绝
ἀθλέω,竞争;竞赛
ἀθροίζω,使聚集在一起;召集
ἀθυμέω,灰心丧志;沮丧
ἀθῷος,无罪的;无辜的
ἀκάθαρτος,污秽的;礼仪上不洁净的
ἀκάνθινος,荆棘冠冕
ἀκέραιος,纯洁的;没有玷污的
ἀκαίρως,不方便;不合时机;时间不理想;不得时;不合时
ἀκαθαρσία,不纯洁;不道德;污秽
ἀκαιρέομαι,没有机会;没得机会;缺少机会
ἀκατάγνωστος,无可指责;无可批评;无可非议
ἀκατάκριτος,未经审讯的;没有被定罪的;未判罪的
ἀκατάλυτος,不能结束的
ἀκατάπαυστος,从未停止;不停止;止不住
ἀκατάστατος,不被控制;不受管制;不受控制
ἀκατακάλυπτος,没有遮盖的;不蒙着的
ἀκαταστασία,反抗;造反;叛乱
ἀκλινής,毫不动摇;坚定地
ἀκμάζω,使成熟;成熟的
ἀκμήν,还;仍然;也
ἀκοή,听声的能力;听觉
ἀκολουθέω,跟在后面;后随
ἀκούω,能听见;听力;听见
ἀκρίβεια,严格;严格遵循;严紧;准确
ἀκρίς,蝗虫
ἀκρασία,缺乏自控;不能控制自己
ἀκρατής,没有控制住的;缺乏自控
ἀκριβής,准确的;准确地;严格的;严格地;详细;详细地;仔细;详尽地
ἀκριβόω,准确地得知;准确地找出;查明;查问;仔细询问
ἀκριβῶς,准确的;准确地;严格的;严格地;详细;详细地;仔细地;详尽地;明确地;清楚地
ἀκροατήριον,大厅;礼堂
ἀκροατής,听者;听见的人
ἀκροβυστία,未受割礼;包皮未割除
ἀκρογωνιαῖος,房角石;重要的石
ἀκροθίνιον,最好的战利品;最上等的战利品;最贵重的掠夺物
ἀκυρόω,使权威无效;拒绝;废除;废弃;废掉
ἀκωλύτως,没有阻碍地;自由地;无限制地
ἀλάβαστρος,玉瓶
ἀλάλητος,无法用言语表达的事情
ἀλέκτωρ,公鸡
ἀλήθεια,真理;真相;实情
ἀλήθω,磨谷物;推磨
ἀλίσγημα,被玷污的物;不洁净的东西;污秽
ἀλαζονεία,张狂;自负;傲慢;骄傲
ἀλαζών,自夸的人;傲慢的人
ἀλαλάζω,叮当地响
ἀλείφω,抹油;用油涂抹;用香膏抹
ἀλεκτοροφωνία,在黎明之前;天亮以前;鸡叫的时候
ἀληθής,真实的;事实
ἀληθεύω,说真话;说出真相
ἀληθινός,真的;真实的;真正;确实
ἀληθῶς,真的;真实的;真正;确实
ἀλλά,但是;然而;相反地
ἀλλάσσω,改变;改换;使不同
ἀλλήλων,互相;彼此
ἀλλαχοῦ,从别处;从别的道路
ἀλλαχόθεν,从别处;从别的道路
ἀλληγορέω,以寓言方式表达;使用比喻;使用类比
ἀλλογενής,外族人;外邦人
ἀλλοτριεπίσκοπος,好管闲事的人;干涉别人事务的人;惹麻烦的人
ἀλλότριος,属于另一个人的;属于别人的
ἀλλόφυλος,异族人;外邦人;别国的人
ἀλοάω,打谷;踹谷
ἀλυσιτελής,无益的;没有好处的;没有帮助的
ἀλόη,"沉香,芦荟"
ἀλώπηξ,狐狸;豺狼
ἀμάραντος,不会褪色的;不失光彩的;保留其美好特性的;不衰残的;不朽的
ἀμάρτυρος,没有证据
ἀμάω,割草;收割庄稼
ἀμέθυστος,"紫晶,紫水晶"
ἀμέμπτως,无可指责的;无过失的;无罪的;无辜的
ἀμέριμνος,无所挂虑;一无挂虑;无忧无虑
ἀμήν,真实地;实在;确实地;郑重地
ἀμήτωρ,无母
ἀμίαντος,没有玷污的;没有污秽的;无玷污的;不污损的
ἀμαθής,没有受教育的;无学问的;没有知识的;无知的
ἀμαράντινος,不会褪色的;不失光彩的;保留其美好特性的;不衰残的;不朽的
ἀμελέω,不理;不理会;忽略;轻忽;不注意
ἀμετάθετος,不更改;从不更改
ἀμετακίνητος,坚定;不摇动;稳定
ἀμεταμέλητος,不后悔的;没有遗憾的;不感到抱歉的
ἀμετανόητος,不悔改的;不肯悔改的;不归向上帝的;拒绝归向上帝的
ἀμνός,羔羊
ἀμοιβή,报偿;偿还;报答;回报
ἀμπελουργός,管理葡萄园的人;葡萄园园丁;葡萄园工人
ἀμπελών,葡萄园
ἀμφίβληστρον,渔网
ἀμφιέζω,穿衣
ἀμφιέννυμι,穿衣
ἀμφιβάλλω,落下;掉落
ἀμφότεροι,两样;两者;两个都
ἀμύνομαι,帮助;保护;护庇
ἀμώμητος,无可指责的;无缺点的;做一个无可指责的人
ἀνά,每个;每一;每......一组
ἀνάβλεψις,获得视力;能够看见;恢复视力
ἀνάγκη,困难;痛苦;灾难;动荡不安的时代
ἀνάγνωσις,念;诵读
ἀνάγω,带上来;领上来
ἀνάδειξις,指明;指示;显明;启示;公开
ἀνάθεμα,诅咒
ἀνάθημα,供物;供奉的礼物
ἀνάκειμαι,斜倚;吃饭;坐下吃饭;坐席
ἀνάκρισις,在法庭上调查;听审;审问;审理
ἀνάλημψις,"被接上升,被接升天"
ἀνάλυσις,离世;去世;死亡;离开;离去
ἀνάμνησις,记念的方法;用作提醒的东西;记起;想起
ἀνάξιος,不值得的;无法胜任的;没有能力的;不配的
ἀνάπαυσις,停止
ἀνάπηρος,伤残的;残缺不全的;跛脚的
ἀνάπτω,点燃;点火;生火;点灯
ἀνάστασις,活过来;再次活着;复活
ἀνάχυσις,过度;没有节制;放荡无度;洪流
ἀνάψυξις,宽慰;安舒;喘息的机会
ἀνέγκλητος,无可指责
ἀνέκλειπτος,不朽;用不尽;永不减少
ἀνένδεκτος,不可能的
ἀνέρχομαι,上来;上升;攀登
ἀνέχω,宽容;有耐心;忍耐;容忍
ἀνήκω,合宜的;相宜的;正确的;该做的
ἀνήμερος,残忍;凶恶;野性
ἀνήρ,男人
ἀνίημι,松开;解开
ἀνίστημι,使站起来;扶起来
ἀναίδεια,无礼;厚颜;不知羞耻;一再地恳求;毫无羞耻地求
ἀναίρεσις,杀害;处死;杀人
ἀναίτιος,无罪的;无辜的
ἀναβάλλω,延期听讼;停止听讼并推迟到以后
ἀναβαίνω,上来;上升;攀登
ἀναβαθμός,台阶;阶梯
ἀναβιβάζω,拉起;向上拖动
ἀναβλέπω,抬头看;向上看;仰望;举目望天
ἀναβοάω,大声喊叫;尖叫
ἀναβολή,延迟;耽误;耽延
ἀναγγέλλω,宣布;通知;告诉
ἀναγεννάω,使重生;获得新生
ἀναγινώσκω,念;诵读
ἀναγκάζω,强迫;迫使;催促;勉强
ἀναγκαστῶς,出于义务;有责任;应该;勉强
ἀναγκαῖος,必要的;必须;不可缺少的
ἀναδέχομαι,欢迎;接纳;接待;款待
ἀναδίδωμι,呈交;送呈
ἀναδείκνυμι,指明;指示;显明;启示
ἀναζάω,活过来;再次活着;复活
ἀναζητέω,寻找;搜寻;试着寻找;找
ἀναζωπυρέω,烧旺;重新燃起;使恢复活力;再次活跃
ἀναζώννυμι,做好思想准备去行动;准备好学习和思考;保持警惕
ἀναθάλλω,再次发生;像从前一样
ἀναθεματίζω,赌咒;诅咒
ἀναθεωρέω,仔细观察;留心看
ἀναιρέω,杀害;处死;杀人
ἀνακάμπτω,返回;归回
ἀνακαίνωσις,使变新;更新
ἀνακαθίζω,坐起
ἀνακαινίζω,重新开始;恢复
ἀνακαινόω,使变新;更新
ἀνακαλύπτω,揭开;揭去;除去遮盖
ἀνακεφαλαιόω,结合在一起;归结
ἀνακλίνω,放下
ἀνακράζω,大声喊叫;尖叫
ἀνακρίνω,仔细查考;调查;深入研究
