# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
strong	lemma_ref	en_ref	gloss
G0887	ἀχλύς	mist	अंधकार
G8870		purple-legged stork	बगुला
G8871		how often	कितनी बार
G8872		drink	पान
G8873		channel	नली
G8874		beverage	पेय
G8875		leek colored	हरा
G8876		sale	विक्रय
G8877		leek	लहसुन
G8878		gentle-minded	कोमल-चित्त
G8879		calm	शांत
G0888	ἀχρεῖος	worthless	निरर्थक
G8880		senior	प्राचीनता
G8881		ambassador	दूत
G8882		bloat	फूलना
G8883		buy	खरीद
G8884		toothed	दांतेदार
G8885		saw	आरी
G8886		resolve	संकल्प
G8887		prefer	प्राथमिकता
G8888		sprout up early	जल्दी उग आना
G8889		forewarn	पहले चेतावनी
G0889	ἀχρεόω	make worthless	व्यर्थ
G8890		outskirts	बाहरी इलाका
G8891		entrance approach	प्रवेश
G8892		riddle	पहेली
G8893		put forth first	पहले बाहर निकालना
G8894		feel eager	उत्सुक
G8895		threshold	दहलीज
G8896		let go	छोड़ देना
G8897		post in front	आगे नियुक्त
G8898		be first to take	पहले पकड़ना
G8899		wine press	रस कुंड
G0089	ἀδιαλείπτως	unceasingly	निरंतर
G0890	ἄχρηστος	useless	बेकार
G8900		crop	फसल
G8901		battlement	किला
G8902		despoil	लूटना
G8903		plunder	लूट
G8904		retort	जवाब
G8905		forefather	पूर्वज
G8906		rashness	जल्दबाजी
G8907		fall down	गिरना
G8908		gateway	द्वार
G8909		ascent leading to	चढ़ाई
G0891	ἄχρι	until	जब तक
G8910		die in addition	मरना
G8911		strike up	सुरों में गाना
G8912		amalgamated	मिला हुआ
G8913		unite with	जुड़ना
G8914		acceptable	स्वीकार्य
G8915		give in addition	अतिरिक्त देना
G8916		look at	देखना
G8917		say to	कहना
G8918		burn besides	जलना
G8919		set on fire	आग लगाना
G0892	ἄχυρον	chaff	भूसी
G8920		moreover	इसके अलावा
G8921		convert	धर्मांतरण करना
G8922		kind	दयालु
G8923		addition	जोड़
G8924		addition	रखना
G8925		press to	दबाना
G8926		be burnt through	जलना
G8927		leave surplus	छोड़ना
G8928		burnt	जला हुआ
G8929		join up with	जुड़ना
G0893	ἀψευδής	not a liar	सत्यवादी
G8930		pillow	तकिया
G8931		rush upon	टकराना
G8932		count in addition to	जोड़ना
G8933		mingle with	मिलाना
G8934		pay attention to	ध्यान देना
G8935		revenue	राजस्व
G8936		give out an odor	सुगंध देना
G8937		shut	बंद करना
G8938		loathsome thing	घृणित वस्तु
G8939		aspect	रूप
G0894	ἄψινθος	wormwood	कड़वी घास
G8940		play before	खेलना
G8941		sprinkle on	छिड़कना
G8942		salivate upon	थूकना
G8943		order	आदेश
G8944		antechamber	द्वार
G8945		superintendent	प्रधान
G8946		rejoice with	आनन्दित होना
G8947		pour on	डालना
G8948		mound	ढेर
G8949		join with	जुड़ना
G0895	ἄψυχος	lifeless	निर्जीव
G8950		area around a wall	परकोटा
G8951		honor	सम्मान
G8952		upper part	ऊपरी भाग
G8953		make an excuse	बहाना बनाना
G8954		offered as an excuse	बहाना
G8955		advance guard	अग्रगामी दल
G8956		advance guard	प्रहरी
G8957		keep guard over	रक्षा करना
G8958		beforehand	तैयार
G8959		excrement	मल
G0896	Βάαλ	Baal	बाल
G8960		day before	प्रातःकाल
G8961		from morning	सुबह से
G8962		captain	नाविक प्रमुख
G8963		be seated first	प्रथम बैठना
G8964		put forth first	पहले रखना
G8965		first-born	प्रथमजात
G8966		first produce	प्रथम फल
G8967		first-ripe	पहले पका
G8968		beginning of speaking	प्रारम्भ
G8969		give a right of first-born	ज्येष्ठ अधिकार देना
G0897	Βαβυλών	Babylon	बाबिल
G8970		give birth first time	जन्म देना
G8971		fault	चूक
G8972		sneezing	छींक
G8973		stomp	पैर रखना
G8974		trickery	धोखा
G8975		feather	पंख
G8976		grow wings	पंख उगना
G8977		flap wings	पंख फड़फड़ाना
G8978		feathered	पंखों वाला
G8979		alarm	घबराहट
G0898	βαθμός	standing	पद
G8980		hairless	बालहीन
G8981		spittle	थूक
G8982		fold	तह
G8983		fold	मोड़
G8984		make poor	गरीब बनाना
G8985		white-tailed hart	सफेद पूंछ वाला हिरन
G8986		lower branch	निचली शाखा
G8987		enclose	घेरना
G8988		gatekeeper	द्वारपाल
G8989		writing tablet	लेखन पट्टी
G0899	βάθος	depth	गहराई
G8990		boxwood	देवदार
G8991		towered fortification	बुर्ज
G8992		censer	धूप दान
G8993		scorched	झुलसा हुआ
G8994		wheat	गेहूँ
G8995		wheat harvest	गेहूँ की कटाई
G8996		fiery red	आग जैसा लाल
G8997		be reddish	लाल होना
G8998		light a fire	आग लगाना
G8999		signal-fire	संकेत आग
G0009	Ἀβειληνή	Abilene	अबीलीन
G0090		unspoilable	अविनाशी
G0900	βαθύνω	dig deep	गहरा खोदना
G9000		fire-bearer	आग धारक
G9001		refiner	परिष्कारक
G9002		beard	दाढ़ी
G9003		breach	दरार
G9004		tender branch	कोमल शाखा
G9005		broom shrub	झाड़ू
G9006		be lazy	आलसी होना
G9007		sprinkle	छिड़कना
G9008		ragged	फटा हुआ
G9009		thread	धागा
G0901	βαθύς	deep	गहरा
G9010		white-thorn	कँटीली झाड़ी
G9011		speckled	चितकबरा
G9012		strung together	सिला हुआ
G9013		sew	सिलाई करना
G9014		courier	दूत
G9015		dash down	फेंक देना
G9016		stitcher	सिलाई करने वाला
G9017		stitched work	सिलाई का काम
G9018		spine	रीढ़
G9019		snore	खर्राटे लेना
G0902	βάϊον	palm branch	खजूर की डाली
G9020		stray	भटकना
G9021		stray	भटकना
G9022		saying	कथन
G9023		balm	बलसान
G9024		especially	विशेषत:
G9025		shivering	कँपकँपी
G9026		root	मूल
G9027		nostril	नथुना
G9028		ventilated	हवादार
G9029		pomegranate	अनार
G0903	Βαλαάμ	Balaam	बिलाम
G9030		gurgle	गर्जन करना
G9031		impetus	गति
G9032		pomegranate figure	अनार की आकृति
G9033		club	गदा
G9034		crux	मुख्य बिंदु
G9035		pomegranate grove	अनार का बाग
G9036		overflow	बाढ़
G9037		compose	संरचना करना
G9038		proportion	अनुपात
G9039		rescuer	मुक्तिदाता
G0904	Βαλάκ	Balak	बालाक
G9040		perfumer	इत्र बनाने वाला
G9041		stone	पत्थर
G9042		6	छः
G9043		observe sabbaths	विश्राम मनाना
G9044		glory	वैभव
G9045		thicket	झाड़ी
G9046		packsaddle	पालना
G9047		Saddai	सर्वशक्तिमान
G9048		plain	मैदान
G9049		ranks	पंक्ति
G0905	βαλλάντιον	purse	बटुआ
G9050		rotten	सड़ा हुआ
G9051		disintegrate	सड़ना
G9052		sambuke	वीणा
G9053		planked	तख्तों से बना
G9054		rottenness	गलन
G9055		rot	विघटित होना
G9056		pantaloons	पायजामा
G9057		carnelian	माणिक
G9058		satrapy	प्रांत
G9059		satrap	राज्यपाल
G0906	βάλλω	throw	फेंकना
G9060		lizard	छिपकली
G9061		cheese	पनीर
G9062		clearly	स्पष्टतः
G9063		siren	सायरन
G9064		spear	भाला
G9065		column	स्तंभ
G9066		of three years	तीन वर्षीय
G9067		seraphim	सराफ
G9068		beet	चुकंदर
G9069		flag	झंडा
G0907	βαπτίζω	baptize	बपतिस्मा देना
G9070		cheer	आनंद
G9071		signal	संकेत
G9072		putrefaction	सड़न
G9073		strength (physical)	शक्ति
G9074		jawbone	जबड़ा
G9075		quiet	शांत
G9076		iron implement	लोहे का औजार
G9077		saliva	लार
G9078		portion	हिस्सा
G9079		shekel	शेकेल
G0908	βάπτισμα	baptism	बपतिस्मा
G9080		cucumber garden	ककड़ी का बाग
G9081		cucumber	ककड़ी
G9082		ornaments	गहने
G9083		consecrated lock of hair	समर्पित केश
G9084		be well fed	पुष्ट होना
G9085		granary	अन्नागार
G9086		scarcity	अकाल
G9087		provision	भरण-पोषण
G9088		measure out grain	अनाज नापना
G9089		baker	बेकर
G0909	βαπτισμός	baptism	धुलाई
G9090		silence	मौन
G9091		veil	घूँघट
G9092		till	खुदाई करना
G9093		crooked	टेढ़ा
G9094		trip up	ठोकर खिलाना
G9095		shelter	आश्रय देना
G9096		hammer	हथौड़ा
G9097		shelterer	आश्रयदाता
G9098		shelter	आश्रय
G9099		protected	सुरक्षित
G0091	ἀδικέω	harm	हानि करना
G0910	βαπτιστής	one who baptizes	बपतिस्मा देने वाला
G9100		look about	चारों ओर देखना
G9101		concoction	मिश्रण
G9102		concocted	मिश्रित
G9103		provisions officer	भंडार अधिकारी
G9104		chiefdom	राजदंड
