# source=tw (human-translated Translation-Words article titles) + llm (remainder); anchored on the original lemma
strong	lemma_ref	en_ref	gloss
G3859		contention	pertengkaran
G3861	παράδοξος	remarkable	ajaib
G3864	παραθαλάσσιος	seaside	tepi laut
G3865	παραθεωρέω	neglect	mengabaikan
G3866	παραθήκη	deposit	amanah
G3869	παρακαθέζομαι	sit by	duduk di samping
G0387	ἀναστατόω	cause trouble	mengacaukan
G3871	παρακαλύπτω	hide	menyembunyikan
G3872		deposit	amanah
G3873	παράκειμαι	be present	tersedia
G3875	παράκλητος	counsellor	Penghibur
G3876	παρακοή	disobedience	ketidaktaatan
G3877	παρακολουθέω	follow	mengikuti
G3878	παρακούω	ignore	mengabaikan
G3879	παρακύπτω	stoop	membungkuk
G3881	παραλέγομαι	sail past	berlayar melewati
G3882	παράλιος	seaside	pantai
G3883	παραλλαγή	variation	perubahan
G3885	παραλυτικός	paralytic	lumpuh
G3886	παραλύω	paralyze	melumpuhkan
G3887	παραμένω	continue	tinggal
G3888	παραμυθέομαι	encourage	menghibur
G3889	παραμυθία	comfort	penghiburan
G0389	ἀναστενάζω	sigh deeply	mendesah
G3890	παραμύθιον	comfort	penghiburan
G3891	παρανομέω	break the law	melanggar hukum
G3895	παραπίπτω	defect	jatuh
G3896	παραπλέω	sail past	berlayar melewati
G3897	παραπλήσιον	almost	hampir
G3898	παραπλησίως	similarly	demikian pula
G3899	παραπορεύομαι	pass by	lewat
G0039		Holy Place	tempat suci
G0390	ἀναστρέφω	live	hidup
G3901	παραρυέω	drift away	hanyut
G3902	παράσημος	figurehead	figur haluan
G3903	παρασκευάζω	prepare	menyiapkan
G3904	παρασκευή	Preparation	persiapan
G3905	παρατείνω	prolong	memanjangkan
G3907	παρατήρησις	observation	pengamatan
G3909	παρατυγχάνω	be there	kebetulan hadir
G0391	ἀναστροφή	behaviour	kelakuan
G3910	παραυτίκα	momentary	sesaat
G3911	παραφέρω	take away	membawa pergi
G3912	παραφρονέω	be insane	gila
G3913	παραφρονία	insanity	kegilaan
G3914	παραχειμάζω	winter	menginap
G3915	παραχειμασία	wintering	penginapan
G3916	παραχρῆμα	instantly	seketika
G3918	πάρειμι	be present	hadir
G3919	παρεισάγω	introduce	memasukkan
G0392	ἀνατάσσομαι	compile	menyusun
G3920	παρείσακτος	infiltrated	penyusup
G3921	παρεισδύω	infiltrate	menyusup
G3922	παρεισέρχομαι	come in	masuk
G3923	παρεισφέρω	supply	menyediakan
G3924	παρεκτός	except	selain
G3928	παρέρχομαι	pass by	berlalu
G3929	πάρεσις	passing over	pengabaian
G0393	ἀνατέλλω	rise	terbit
G3930	παρέχω	furnish occasion	memberikan
G3931	παρηγορία	comfort	penghiburan
G3932	παρθενία	virginity	keperjakuan
G3934	Πάρθος	Parthian	Partia
G3935	παρίημι	neglect	mengabaikan
G3936	παρίστημι	stand by	berdiri
G3937	Παρμενᾶς	Parmenas	Parmenas
G3938	πάροδος	passing by	perjalanan
G3939	παροικέω	be a stranger	tinggal
G0394	ἀνατίθημι	set before	mengajukan
G3940	παροικία	sojourning	perantauan
G3944	παροίχομαι	pass by	berlalu
G3945	παρομοιάζω	resemble	menyerupai
G3946	παρόμοιος	like	serupa
G3948	παροξυσμός	stirring up	dorongan
G0395	ἀνατολή	east	timur
G3950	παροργισμός	anger	murka
G3951	παροτρύνω	incite	menghasut
G3952	παρουσία	coming	kedatangan
G3953	παροψίς	dish	hidangan
G3954	παρρησία	boldness	keberanian
G3955	παρρησιάζομαι	preach boldly	berkata berani
G3956	πᾶς	all	semua
G3959	Πάταρα	Patara	Patara
G0396	ἀνατρέπω	overturn	membalikkan
G3960	πατάσσω	strike	memukul
G3963	Πάτμος	Patmos	Patmos
G3964	πατρολῴας	patricide	pembunuh orang tua
G3967	πατρικός	paternal	leluhur
G3968	πατρίς	fatherland	tanah air
G3969	Πατροβᾶς	Patrobas	Patrobas
G0397	ἀνατρέφω	bring up	membesarkan
G3970	πατροπαράδοτος	from forefathers	warisan leluhur
G3971	πατρῷος	ancestral	leluhur
G3973	παύω	cease	berhenti
G3974	Πάφος	Paphos	Paphos
G3975	παχύνω	thicken	membual
G3976	πέδη	fetter	belenggu
G3977	πεδινός	level	datar
G3978	πεζεύω	walk	berjalan kaki
G3979	πεζῇ	on foot	kaki
G0398	ἀναφαίνω	appear	tampak
G3980	πειθαρχέω	obey	mematuhi
G3981	πειθός	persuasive	persuasif
G3983	πεινάω	hunger	lapar
G3984	πεῖρα	test	ujian
G3987	πειράω	try	mencoba
G3988	πεισμονή	persuasion	persuasi
G3989	πέλαγος	sea	laut
G3990	πελεκίζω	behead	memenggal
G3991	πέμπτος	fifth	kelima
G3993	πένης	poor	miskin
G3994	πενθερά	mother-in-law	mertua
G3995	πενθερός	father-in-law	mertuaku
G3998	πενιχρός	poor	miskin
G3999	πεντάκις	five times	lima kali
G0004	ἀβαρής	not burdensome	ringan
G4000	πεντακισχίλιοι	five thousand	lima ribu
G4001	πεντακόσιοι	five hundred	lima ratus
G4002	πέντε	five	lima
G4003	πεντεκαιδέκατος	fifteenth	kelima belas
G4004	πεντήκοντα	fifty	lima puluh
G4006	πεποίθησις	confidence	keyakinan
G4008	πέραν	other side	seberang
G4009	πέρας	end	ujung
G0401	ἀνάχυσις	outpouring	pencurahan
G4010	Πέργαμος	Pergamum	Pergamum
G4011	Πέργη	Perga	Perga
G4012	περί	about	tentang
G4013	περιάγω	take	mengitari
G4014	περιαιρέω	take away	melepas
G4015	περιαστράπτω	shine	bersinar
G4017	περιβλέπω	look around	menoleh
G0402	ἀναχωρέω	leave	pergi
G4020	περιεργάζομαι	be a busybody	sibuk
G4022	περιέρχομαι	go around	berkeliling
G4025	περίθεσις	wearing	pemakaian
G4026	περιΐστημι	stand around	berdiri
G4027	περικάθαρμα	garbage	sampah
G4028	περικαλύπτω	cover	menutupi
G0403	ἀνάψυξις	refreshment	penyegaran
G4030	περικεφαλαία	helmet	helm
G4031	περικρατής	in control of	menguasai
G4032	περικρύβω	hide	menyembunyikan
G4033	περικυκλόω	surround	mengepung
G4034	περιλάμπω	shine around	bersinar
G4035	περιλείπω	remain	tertinggal
G4036	περίλυπος	sorrowful	sangat sedih
G4037	περιμένω	await	menunggu
G4038	πέριξ	around	sekitar
G4039	περιοικέω	dwell around	tinggal di sekitar
G0404	ἀναψύχω	refresh	menyegarkan
G4040	περίοικος	neighboring	tetangga
G4041	περιούσιος	special	istimewa
G4042	περιοχή	passage	bagian
G4043	περιπατέω	walk	berjalan
G4044	περιπείρω	pierce	menusuk
G4045	περιπίπτω	fall upon	tertimpa
G4046	περιποιέω	gain	memperoleh
G4048	περιρήγνυμι	strip off	merobek
G4049	περισπάω	distract	mengalihkan
G4050	περισσεία	excess	kelebihan
G4051	περίσσευμα	overflow	kelimpahan
G4053	περισσός	excessive	berlebihan
G4054		more excessive	lebih berlebihan
G4055	περισσότερος	more excessive	lebih banyak
G4056	περισσοτέρως	more excessively	lebih sungguh-sungguh
G4057	περισσῶς	excessively	sangat
G4060	περιτίθημι	put on	mengenakan
G4062	περιτρέπω	drive insane	membuat gila
G4063	περιτρέχω	run around	berlari mengelilingi
G4064	περιφέρω	carry (around)	membawa
G4065	περιφρονέω	despise	menghina
G4066	περίχωρος	region	daerah sekitar
G4067	περίψημα	scum	sampah
G4068	περπερεύομαι	boast	memuji diri sendiri
G4069	Περσίς	Persis	Persis
G0407	ἀνδρίζομαι	act like a man	bersikap perkasa
G4070	πέρυσι	last year	tahun lalu
G4071	πετεινόν	bird	burung
G4072	πέτομαι	fly	terbang
G4073	πέτρα	rock	batu
G4075	πετρώδης	rocky	berbatu
G4076	πήγανον	rue	ruta
G4078	πήγνυμι	set up	dirikan
G4079	πηδάλιον	rudder	kemudi
G0408	Ἀνδρόνικος	Andronicus	Andronikus
G4080	πηλίκος	how great	sebesar
G4081	πηλός	clay	lumpur
G4082	πήρα	bag	tas
G4083	πῆχυς	cubit	hasta
G4085	πιέζω	press down	menekan
G4086	πιθανολογία	persuasive speech	pidato persuasif
G4087	πικραίνω	embitter	memahit
G4088	πικρία	bitterness	kepahitan
G4089	πικρός	bitter	pahit
G0409	ἀνδροφόνος	murderer	pembunuh
G4090	πικρῶς	bitterly	dengan sedih
G4092	πίμπρημι	swell up	membengkak
G4093	πινακίδιον	little tablet	tablet
G4094	πίναξ	platter	piring
G4095	πίνω	drink	minum
G4096	πιότης	richness	kegemukan
G4097	πιπράσκω	sell	menjual
G4099	Πισιδία	Pisidia	Pisidia
G4101	πιστικός	pure	murni
G4104	πιστόω	be convinced	yakin
G4107	πλανήτης	wandering	mengembara
G4109	πλάξ	tablet	lempeng
G0411	ἀνεκδιήγητος	indescribable	tak terlukiskan
G4110	πλάσμα	formed thing	hasil karya
G4111	πλάσσω	mold	membentuk
G4112	πλαστός	made-up	palsu
G4113	πλατεῖα	wide street	jalan raya
G4114	πλάτος	width	lebar
G4115	πλατύνω	widen	meluaskan
G4116	πλατύς	street	luas
G4117	πλεῖον	braided	lebih banyak
G4118	πλειστός	most	paling banyak
G4119	πλείων	greater	lebih
G0412	ἀνεκλάλητος	inexpressible	tak terucapkan
G4120	πλέκω	weave	menganyam
G4125	πλευρά	side	rusuk
G4126	πλέω	sail	berlayar
G4128	πλῆθος	multitude	kerumunan
G0413	ἀνέκλειπτος	inexhaustible	tak terbatas
G4131	πλήκτης	bully	pemukulang
G4133	πλήν	but	namun
G4134	πλήρης	full	penuh
G4135	πληροφορέω	fulfill	memastikan
G4136	πληροφορία	assurance	keyakinan
G0414	ἀνεκτότερος	bearable	dapat ditahan
G4140	πλησμονή	gratification	kepuasan
G4141	πλήσσω	strike	memukul
G4142	πλοιάριον	small boat	perahu kecil
G4143	πλοῖον	boat	kapal
G4144	πλοῦς	voyage	pelayaran
G4145	πλούσιος	rich	kaya
G4146	πλουσίως	richly	melimpah
G4147	πλουτέω	be rich	menjadi kaya
G4148	πλουτίζω	enrich	memperkaya
G4149	πλοῦτος	riches	kekayaan
G0415	ἀνελεήμων	merciless	tanpa belas kasih
G4150	πλύνω	wash	mencuci
G4154	πνέω	blow	bertiup
G4155	πνίγω	choke	mencekik
G4156	πνικτός	strangled	yang dicekik
G4157	πνοή	wind	hembusan
G4158	ποδήρης	floorlength	jubah panjang
G4159	πόθεν	whence	dari mana
G0416	ἀνεμίζω	be wind-blown	tertiup angin
G4161	ποίημα	workmanship	karya
G4162	ποίησις	he did	tindakan
G4163	ποιητής	doer	pelaku
G4164	ποικίλος	various	beraneka
G4169	ποῖος	what?	apa
G0417	ἄνεμος	wind	angin
G4170	πολεμέω	fight	berperang
G4171	πόλεμος	war	perang
G4173	πολιτάρχης	city authority	penguasa kota
G4178	πολλάκις	often	berkali-kali
G4179	πολλαπλασίονα	many times more	berkali-kali lipat
G0418	ἀνένδεκτος	impossible	mustahil
G4180	πολυλογία	wordiness	banyak kata
G4181	πολυμερῶς	little by little	berangsur-angsur
G4182	πολυποίκιλος	manifold	bermacam-macam
G4183	πολλός	much	banyak
G4185	πολυτελής	valuable	mahal
G4186	πολύτιμος	valuable	berharga
G4187	πολυτρόπως	in many ways	berbagai cara
G4188	πόμα	drink	minuman
G0419	ἀνεξεραύνητος	unsearchable	tidak terselidiki
G4192	πόνος	travail	penderitaan
G4196	Πόπλιος	Publius	Poplius
G4197	πορεία	journey	perjalanan
G4198	πορεύω	travel	berjalan
G4199	πορθέω	lay waste	menghancurkan
G4200	πορισμός	gain	keuntungan
G4201	Πόρκιος	Porcius	Porkius
G4206	πόρρω	far (away)	jauh
G4207	πόρρωθεν	afar off	dari jauh
G4208	πορρώτερον	farther	lebih jauh
G0421	ἀνεξιχνίαστος	unsearchable	tak terjejaki
G4212	ποσάκις	how often!	berapa kali
G4213	πόσις	drink	minuman
G4214	πόσος	how much	berapa
G4217	ποταπός	of what kind?	macam apa
G4218	ποτέ	once	pernah
G4219	πότε	when?	kapan
G4220	πότερον	whether	apakah
G4221	ποτήριον	cup	piala
G4222	ποτίζω	water	memberi minum
G4223	Ποτίολοι	Puteoli	Puteoli
G4224	πότος	carousing	pesta minuman
G4225	πού	somewhere	di suatu tempat
G4226	ποῦ	where?	di mana
G4227	Πούδης	Pudens	Pudens
G4229	πρᾶγμα	thing	perkara
G4230	πραγματία	affairs	urusan
G4231	πραγματεύομαι	trade	berdagang
G4233	πράκτωρ	bailiff	tukang sita
G4234	πρᾶξις	action	perbuatan
G4235		gentle	lembut
G4236		gentleness	kelembutan
G4237	πρασιά	group	kelompok
G4238	πράσσω	do	melakukan
G0424	ἀνέρχομαι	go up	naik
G4241	πρέπω	be proper	layak
G4242	πρεσβεία	delegation	delegasi
G4243	πρεσβεύω	be ambassador	mewakili
G4247	πρεσβῦτις	old woman	perempuan tua
G4248	πρηνής	headlong	terjatuh
G0425	ἄνεσις	rest	ketenangan
G4250	πρίν	before	sebelum
G4253	πρό	before	sebelum
G4254	προάγω	go	mendahului
G4255	προαιρέω	predetermine	memutuskan
G4256	προαιτιάομαι	accuse	menuduh
G4257	προακούω	hear beforehand	mendengar sebelumnya
G4259	προαύλιον	entryway	pintu masuk
G0426	ἀνετάζω	question	memeriksa
G4260	προβαίνω	advance	maju
G4261	προβάλλω	put forth	menonjol
G4264	προβιβάζω	prompt	mendorong
G4265	προβλέπω	foresee	melihat sebelumnya
G4266	προγίνομαι	do beforehand	terjadi sebelumnya
G4269	πρόγονος	parent	nenek moyang
G0427	ἄνευ	without	tanpa
G4270	προγράφω	write	menulis sebelumnya
G4271	πρόδηλος	obvious	jelas
G4272	προδίδωμι	give in advance	memberikan sebelumnya
G4274	πρόδρομος	forerunner	pelopor
G4275		foresee	melihat sebelumnya
G4277		predict	menubuatkan
G4278	προενάρχομαι	begin beforehand	memulai sebelumnya
G0428	ἀνεύθετος	unsuitable	tidak layak
G4280		predict	menubuatkan
G4281	προέρχομαι	go before	mendahului
G4282	προετοιμάζω	prepare	menyiapkan sebelumnya
G4283	προευαγγελίζομαι	speak good news	memberitakan kabar baik sebelumnya
G4284	προέχω	excel	unggul
G4285	προηγέομαι	prefer	mendahulukan
G4286	πρόθεσις	purpose	tujuan
G4288	προθυμία	eagerness	kesiapan
G4289	πρόθυμος	eager	siap
G0429	ἀνευρίσκω	find	menemukan
G4290	προθύμως	eagerly	dengan siap
G4292	προκαλέω	provoke	mengganggu
G4293	προκαταγγέλλω	foretell	berita lebih dahulu
G4294	προκαταρτίζω	arrange	menyiapkan lebih dahulu
G4295	πρόκειμαι	set before	tersedia
G4297	προκοπή	progress	kemajuan
G4298	προκόπτω	advance	maju
G0043	ἀγκάλη	arm	pelukan
G4300	προκυρόω	establish	mengesahkan
G4301	προλαμβάνω	take beforehand	mengambil lebih dahulu
G4302	προλέγω	foretell	mengumumkan lebih dahulu
G4304	προμελετάω	premeditate	memikirkan lebih dahulu
G4305	προμεριμνάω	worry beforehand	mengkhawatirkan lebih dahulu
G4306	προνοέω	care for	memperhatikan
G4307	πρόνοια	foresight	perhatian
G4308	προοράω	foresee	melihat lebih dahulu
G0431	ἀνεψιός	cousin	sepupu
G4311	προπέμπω	help on the way	mengantarkan
G4312	προπετής	reckless	gegabah
G4313	προπορεύομαι	go before	berjalan lebih dahulu
G4314	πρός	to	kepada
G4316	προσαγορεύω	designate	menamai
G4317	προσάγω	bring near	membawa dekat
G4318	προσαγωγή	access	pendekatan
G0432	ἄνηθον	dill	adas
G4320	προσαναβαίνω	go up	naik lebih dahulu
G4321	προσαναλόω	expend	menghabiskan
G4322	προσαναπληρόω	supply	melengkapi kekurangan
G4323	προσανατίθημι	confer	mengabarkan
G4324	προσαπειλέω	threaten further	mengancam lagi
G4325	προσδαπανάω	spend extra	menambah biaya
G4326	προσδέομαι	need	memerlukan
G4328	προσδοκάω	look for	menanti
G4329	προσδοκία	expectation	harapan
G0433	ἀνήκω	be fitting	patut
G4330	προσεάω	permit	mengizinkan
G4331		approach	mendekati
G4332		sit near	duduk dekat
G4333	προσεργάζομαι	earn more	memperoleh lebih
G4334	προσέρχομαι	come near	mendekati
G4337	προσέχω	watch out	memperhatikan
G4338	προσηλόω	nail	memakukan
G4339	προσήλυτος	proselyte	peserti
G0434	ἀνήμερος	brutal	buas
G4340	πρόσκαιρος	temporary	sementara
G4341	προσκαλέω	call to	memanggil
G4344	προσκεφάλαιον	cushion	bantal
G4345	προσκλίνω	join	bergabung
G4347	προσκολλάω	join	melekat
G4349	προσκοπή	stumbling	batu sandungan
G0435	ἀνήρ	man	laki-laki
G4351	προσκυλίω	roll before	menggulingkan
G4354	προσλαλέω	talk to	berbicara
G4356	πρόσλημψις	acceptance	penerimaan
G4357	προσμένω	remain	bertahan
G4358	προσορμίζω	moor	berlabuh
G4359	προσοφείλω	owe besides	berhutang
G0436	ἀνθίστημι	oppose	menentang
G4360	προσοχθίζω	be angry	murka
G4361	πρόσπεινος	very hungry	sangat lapar
G4364	προσποιέω	pretend	berpura-pura
G4365	προσπορεύομαι	approach	mendekati
G4366	προσρήσσω	strike	menghantam
G4368	προστάτις	patroness	pelindung
G4369	προστίθημι	add (to)	menambah
G0437	ἀνθομολογέομαι	praise	memuji
G4370	προστρέχω	hasten	berlari
G4371	προσφάγιον	fish	ikan
G4372	πρόσφατος	new	segar
G4373	προσφάτως	recently	baru-baru
G4374	προσφέρω	bring to	mempersembahkan
G4375	προσφιλής	lovely	menyenangkan
G4377	προσφωνέω	call to	berucap
G4378	πρόσχυσις	sprinkling	percikan
G4379	προσψαύω	touch	menyentuh
G0438	ἄνθος	flower	bunga
G4383	πρόσωπον	face	wajah
G4384		predetermine	(entry incomplete - no lemma provided)
G4385	προτείνω	stretch out	regangkan
G4386	πρότερον	previously	sebelumnya
G4387	πρότερος	before	terdahulu
G4388	προτίθημι	plan	rencanakan
G0439	ἀνθρακιά	charcoal fire	api arang
G4390	προτρέχω	outrun	berlari lebih dulu
G4391	προϋπάρχω	be formerly	ada sebelumnya
G4392	πρόφασις	pretense	alasan palsu
G4393	προφέρω	bring out	mengeluarkan
G4399	προφθάνω	come before	mendahului
G0044	ἄγκιστρον	fishhook	kail
G0440	ἄνθραξ	charcoal	arang
G4401	προχειροτονέω	choose	pilih sebelumnya
G4402	Πρόχορος	Prochorus	Prokorus
G4403	πρύμνα	stern	buritan
G4404	πρωΐ	early	pagi
G4405	πρωΐα	early morning	fajar
G4406	πρόϊμος	early rain	hujan awal
G4407	πρωϊνός	morning	pagi
G4408	πρῷρα	bow	haluan
G4409	πρωτεύω	be first	utama
G0441	ἀνθρωπάρεσκος	people-pleaser	penyenang manusia
G4410	πρωτοκαθεδρία	seat of honor	tempat kehormatan
G4411	πρωτοκλισία	place of honor	tempat utama
G4412	πρῶτον	first	pertama
G4414	πρωτοστάτης	ringleader	dalang
G4418	πτέρνα	heel	tumit
G4419	πτερύγιον	pinnacle	sudut tertinggi
G0442	ἀνθρώπινος	human	manusiawi
