# source=llm; anchored on the original lemma (Hebrew/Greek), English gloss used only as a hint
# down-payment: high-confidence marquee + key-term gaps (curated via Claude); the
# resumable build_llm_glosses.py run fills the remaining ~10k codes (skips these).
strong	lemma_ref	en_ref	gloss
G8472		omen	augurio
G8473		kneel	doblarse
G8474		slothful	perezoso
G8475		eight thousand	ocho mil
G8476		eight hundred	ochocientos
G8477		eight cubits	ocho codos
G8478		eighteen	dieciocho
G8479		eighteenth	decimoctavo
G8480		pernicious	pernicioso
G8481		destroy	destruir
G8482		short-lived	efímero
G8483		very few	escasísimo
G8484		fewness	escasez
G8485		be faint-hearted	desanimarse
G8486		faint-heartedness	desánimo
G8487		lessen	disminuir
G8488		slip	resbalarse
G8489		slip	resbalón
G0849	αὐτόχειρ	with one’s own hand	mano
G0085	ἀδημονέω	be distressed	angustia
G0850	αὐχμηρός	dingy	oscuro
G8527		quick to rage	iracundo
G8528		sharpen	afilar
G8529		swift	agudeza
G8530		shoemaker's awl	punzón
G8531		posterior	posterior
G8532		backwardly	hacia atrás
G8533		convulsion	opistotonos
G8534		backwards	hacia atrás
G8535		hoof	casco
G8536		armed with a large shield	hoplita
G8537		armory	arsenal
G8538		armed warrior	guerrero
G8539		armor-bearer	escudero
G0854		disappearance	desaparición
G8540		behold	contemplar
G8541		bake	hornear
G8542		storehouse of fruits	almacén
G8543		observer	observador
G8544		observant	observante
G8545		instrument	instrumento
G8546		be straight up	enderezar
G8547		enactment	decreto
G8548		conjuring	conjuro
G8549		pendant	colgante
G8550		mooring	amarre
G8551		small bird	pajarillo
G8552		use augury	augur
G8553		scion	vástago
G8554		confirmation	confirmación
G8555		roofing	tejado
G8556		mother-quail	codorniz
G8557		gazelle	gacela
G8558		bereavement	orfandad
G8559		purify	santificar
G8560		whatsoever	cualquier cosa
G8561		potsherd	tiesto
G8562		savor	oler
G8563		smell	olor
G8564		not at all	nunca
G8565		neither	tampoco
G8566		discoloration	decoloración
G8567		rear guard	retaguardia
G8568		urinate	orinar
G8569		rotten egg	huevo podrido
G0857	ἀφειδία	unsparing	austeridad
G8570		urine	orina
G8571		clear to the eyes	evidente
G8572		crawling locust	langosta
G8573		riverbank	orilla
G8574		rioting	motín
G8575		fortified	fortificado
G8576		fortify	fortificar
G8577		arrive late	llegar tarde
G8578		fish	pescado
G8579		icy coldness	frío glacial
G8580		ice	hielo
G8581		mourner	plañidero
G8582		play	juego
G8583		plaything	juguete
G8584		dried cluster	racimo seco
G8585		palm (plant)	palmera
G8586		wrestle	luchar
G8587		that which has grown old	antigüedad
G8588		that which has grown old	antigüedad
G8589		concubine	concubina
G8590		concubine	concubina
G8591		agitate	agitar
G8592		abundant herbage	vegetación abundante
G8593		in full assembly	en asamblea
G8594		assemble for a festival	congregarse
G8595		panther	pantera
G8596		whole family	familia entera
G8597		trick	engañar
G8598		of all kinds	de toda clase
G8599		papyrus (plant)	papiro
G0086	ᾍδης	hell	Hades
G8600		deeply dyed	teñido profundamente
G8601		cast aside	apartar
G8602		look over	pasar por alto
G8603		mobilization order	orden
G8604		scraper	raspador
G8605		carpenter's square	escuadra
G8606		model	modelo
G8607		hold forth as an example	exhibir
G8608		do an incredible thing	maravillar
G8609		passing by	paso
G8610		sash	faja
G8611		overheat	sobrecalentar
G8612		provision	depósito
G8613		press against	apretar
G8614		lift from	quitar
G8615		sit near	sentarse
G8616		deposit in care of	confiar
G8617		rouse	exhortar
G8618		comforting	consolador
G8619		comforter	consolador
G8620		mistress	concubina
G8621		cheat	engañar
G8622		speak improperly	hablar impropiamente
G8623		alteration	cambio
G8624		alter	cambiar
G8625		paralysis	parálisis
G8626		uselessly consume	malgastar
G8627		lawbreaker	transgresor
G8628		unlawfully	ilícitamente
G8629		dagger	puñal
G0863	ἀφίημι	release	soltar
G8630		thoroughly	completamente
G8631		canopy	dosel
G8632		deranged	demente
G8633		derangement	locura
G8634		transgression	transgresión
G8635		throw aside	arrojar
G8636		sheet of leather	cuero
G8637		remain silent	callar
G8638		position	posición
G8639		resemble	asemejar
G0864	ἀφικνέομαι	reach	llegar
G8640		battle array	formación
G8641		deploy	alinearse
G8642		be a bodyguard	escoltar
G8643		ranting	delirio
G8644		shoot	disparar
G8645		attend upon	asistir
G8646		ignore	ignorar
G8647		reach forth	extender
G8648		deferment	prórroga
G8649		besides	además
G0865	ἀφιλάγαθος	hating good	malvado
G8650		move out of place	desplazar
G8651		marks of virginity	virginidad
G8652		virgin	virginal
G8653		present	presentar
G8654		travel by	viajar
G8655		sojourning	peregrinación
G8656		sojourning	peregrinación
G8657		insult drunkenly	ultrajar
G8658		be in heat	estar
G8659		overlook	pasar por alto
G0866	ἀφιλάργυρος	not greedy	desinteresado
G8660		provocation	provocación
G8661		shoulder strap	correa
G8662		peg	clavija
G8663		strew	esparcir
G8664		nuptial chamber	cámara
G8665		chamber	aposento
G8666		trampled	pisoteado
G8667		trampled	pisoteado
G8668		uncle	tío
G8669		patriarchal idol	ídolo
G8670		of a father	paterno
G8671		cessation	cese
G8672		frost	escarcha
G8673		thickness	espesor
G8674		robust	corpulento
G8675		shackle	encadenar
G8676		plain	llanura
G8677		on foot	a pie
G8678		maraud	saquear
G8679		band of marauders	banda
G8680		marauder	pirata
G8681		one near	vecino
G8682		pelican	pelícano
G8683		hew	tallar
G8684		hewn	tallado
G8685		hewing axe	hacha
G8686		dark colored	pálido
G8687		be darkened	oscurecer
G8688		armed with a small shield	peltasta
G8689		small shield	pelta
G8690		hewing axe	hacha
G8691		cake	torta
G8692		mournful	fúnebre
G8693		poverty	pobreza
G8694		be in need	necesitar
G8695		of five years	quinquenal
G8696		of five cubits	de cinco codos
G8697		five-fold	quíntuplo
G8698		five-fold way	quíntuplo
G8699		fifteen	quince
G0870	ἀφόβως	fearlessly	sin temor
G8700		fifty-two	cincuenta y dos
G8701		fifty-six	cincuenta y seis
G8702		fifty-seven	cincuenta y siete
G8703		fifty-five	cincuenta y cinco
G8704		fifty years	de cincuenta años
G8705		commander of fifty	centurión
G8706		fifty-three	cincuenta y tres
G8707		fifty-four	cincuenta y cuatro
G8708		fiftieth	quincuagésimo
G8709		mature	maduro
G0871	ἀφωμοιόω	make like	asemejar
G8710		securely	confiadamente
G8711		melon	melón
G8712		achieve	terminar
G8713		limit	límite
G8714		traveler	viajero
G8715		partridge	perdiz
G8716		silver plate	enchapelar
G8717		admired	admirado
G8718		wrap-around	manto
G8719		wrap-around	vestidura
G0872	ἀφοράω	consider	mirar
G8720		enclosure	cercado
G8721		be an advantage	sobrar
G8722		eat at a wake	comer
G8723		right armband	brazalete
G8724		grasp in the hands	asir
G8725		remain over	quedar
G8726		loincloth	cintura
G8727		adornment	adorno
G8728		purge	purgar
G8729		purge	purgar
G8730		besiege	sitiar
G8731		besiege	sitiar
G8732		shave around	rasurar
G8733		legging	grebas
G8734		adorn sumptuously	adornar
G8735		surrounding	rodear
G8736		embrace	abrazar
G8737		embrace	abrazo
G8738		residue	residuo
G8739		perimeter	perímetro
G0874	ἀφορμή	opportunity	ocasión
G8740		travel about	viajar
G8741		circuit	circuito
G8742		enclose	cercar
G8743		trim nails	cortar
G8744		prized possession	posesión
G8745		promenade	paseo
G8746		twist	torcer
G8747		township	territorio
G8748		objects edged with purple	ribete
G8749		sparks	chispas
G0875	ἀφρίζω	foam	espumar
G8750		by chance	casualidad
G8751		sprinkle about	rociar
G8752		inlay	incrustación
G8753		pants	pantalones
G8754		cover	cubrir
G8755		distraction	distracción
G8756		outskirts	afueras
G8757		surrounding space	situación
G8758		screen	rodear
G8759		breast-plate	coraza
G8760		attire	vestidura
G8761		cleft	hendidura
G8762		move around	girar
G8763		peristyle	peristilo
G8764		tear away	rasgar
G8765		split	rasgarse
G8766		wall around	cercar
G8767		rampart	muralla
G8768		madness	locura
G8769		circumference	perímetro
G0877	ἀφροσύνη	foolishness	necedad
G8770		deviation	desviación
G8771		enclose	cercar
G8772		brass plate	recubrimiento
G8773		surround with a rampart	atrincherarse
G8774		overjoyed	muy alegre
G8775		pour about	derramar
G8776		gild	dorar
G8777		grow dark	oscurecer
G8778		bake	cocer
G8779		leaf	hoja
G8780		spread out	extender
G8781		perch	plataforma
G8782		of rock	pétreo
G8783		slinger	tirador
G8784		pine tree	pino
G8785		of pine	de pino
G8786		baking	cocción
G8787		bank of water	fuente
G8788		spring up	brotar
G8789		of clay	de barro
G0879	ἀφυπνόω	fall sleep	dormirse
G8790		fatten	engordar
G8791		ape	mono
G8792		cask	ánfora
G8793		bitterness	amargura
G8794		bitter herb	amargo
G8795		of mother of pearl	nacarado
G8796		pitch	brea
G8797		pine tree	pino
G8798		plenty	abundancia
G8799		bend	torcer
G0088	ἀδιάλειπτος	continuous	continuo
G8800		sideways	oblicuo
G8801		delusion	error
G8802		plane tree	plátano
G8803		enlargement	ensanchamiento
G8804		very often	muy frecuentemente
G8805		many times	repetidamente
G8806		surplus	excedencia
G8807		usury	usura
G8808		superabundant	sobreabundante
G8809		advantage	ventaja
G8810		side	costado
G8811		trespass	transgresión
G8812		offend	transgredir
G8813		trespass	transgresión
G8814		trespass	transgresión
G8815		filling	plenitud
G8816		dear one	prójimo
G8817		making of bricks	fabricación
G8818		make bricks	fabricar
G8819		brick-kiln	horno
G8820		brick	ladrillo
G8821		brickmaking	alfarería
G8822		wreathen	tejido
G8823		braid	trenza
G8824		afloat	flotante
G8825		be carried by wind	ser arrastrado
G8826		carried by wind	arrastrado
G8827		lungs	pulmón
G8828		herbage	hierba
G8829		feel absence	echar de menos
G8830		embroidery	variedad
G8831		embroidered	variegado
G8832		color	variedad
G8833		embroiderer	bordador
G8834		embroidery	bordado
G8835		embroidered	bordado
G8836		variously	diversamente
G8837		of a shepherd	pastoril
G8838		fleece	vellón
G8839		warfare	bélico
G8840		warlike	enemigo
G8841		warrior	guerrero
G8842		grayness of hair	canas
G8843		assault	asediar
G8844		assault	asedio
G8845		gray hair	canoso
G8846		in many ways	frecuentemente
G8847		great deal	abundancia
G8848		cemetery	cementerio
G8849		full of mercy	misericordioso
G8850		of many days	longevo
G8851		many ways	diversidad
G8852		great multitude	multitud
G8853		manifoldly multiply	multiplicar
G8854		be numerous	abundar
G8855		greatly multiply	multiplicarse
G8856		crafty	astuto
G8857		talkative	locuaz
G8858		prolific	prolífico
G8859		delay long	demorar
G0886	ἀχειροποίητος	not man-made	incorruptible
G8860		long-lived	longevo
G8861		take great care	cuidar
G8862		suffer pain	padecer
G8863		act wickedly	obrar mal
G8864		pass through a sea	navegar
G8865		trek	viaje
G8866		place of harlotry	burdel
G8867		of a harlot	lujurioso
G8868		whoremonger	fornicario
G8869		of purple	púrpura
G0887	ἀχλύς	mist	oscuridad
G8870		purple-legged stork	cigüeña
G8871		how often	cuántas veces
G8872		drink	bebida
G8873		channel	canal
G8874		beverage	bebida
G8875		leek colored	verde
G8876		sale	venta
G8877		leek	puerro
G8878		gentle-minded	apacible
G8879		calm	calmar
G8880		senior	ancianidad
G8881		ambassador	embajador
G8882		bloat	hinchar
G8883		buy	comprar
G8884		toothed	dentado
G8885		saw	sierra
G8886		resolve	propósito
G8887		prefer	preferir
G8888		sprout up early	brotar
G8889		forewarn	prevenir
G8890		outskirts	afueras
G8891		entrance approach	acceso
G8892		riddle	enigma
G8893		put forth first	exponer
G8894		feel eager	estar dispuesto
G8895		threshold	umbral
G8896		let go	soltar
G8897		post in front	colocar delante
G8898		be first to take	ocupar primero
G8899		wine press	lagar
G0089	ἀδιαλείπτως	unceasingly	incesantemente
G8900		crop	buche
G8901		battlement	almena
G8902		despoil	despojar
G8903		plunder	pillaje
G8904		retort	contrarréplica
G8905		forefather	antepasado
G8906		rashness	precipitación
G8907		fall down	caer
G8908		gateway	portada
G8909		ascent leading to	ascenso
G8910		die in addition	morir
G8911		strike up	golpear
G8912		amalgamated	amalgamado
G8913		unite with	unirse
G8914		acceptable	aceptable
G8915		give in addition	dar
G8916		look at	mirar
G8917		say to	decir
G8918		burn besides	quemar
G8919		set on fire	quemar
G8920		moreover	además
G8921		convert	convertir
G8922		kind	amable
G8923		addition	adición
G8924		addition	proposición
G8925		press to	presionar
G8926		be burnt through	quemar
G8927		leave surplus	dejar
G8928		burnt	quemado
G8929		join up with	yacer
G8930		pillow	almohada
G8931		rush upon	chocar
G8932		count in addition to	contar
G8933		mingle with	mezclar
G8934		pay attention to	atender
G8935		revenue	ingreso
G8936		give out an odor	oler
G8937		shut	cerrar
G8938		loathsome thing	abominación
G8939		aspect	aspecto
G8940		play before	jugar
G8941		sprinkle on	rociar
G8942		salivate upon	escupir
G8943		order	orden
G8944		antechamber	vestíbulo
G8945		superintendent	superintendente
G8946		rejoice with	regocijarse
G8947		pour on	verter
G8948		mound	montículo
G8949		join with	unirse
G0895	ἄψυχος	lifeless	inanimado
G8950		area around a wall	terraplén
G8951		honor	honor
G8952		upper part	busto
G8953		make an excuse	pretextar
G8954		offered as an excuse	pretextado
G8955		advance guard	vanguardia
G8956		advance guard	centinela
G8957		keep guard over	guardar
G8958		beforehand	a mano
G8959		excrement	excremento
G8960		day before	víspera
G8961		from morning	madrugada
G8962		captain	capitán
G8963		be seated first	ocupar el primer lugar
G8964		put forth first	proponer
G8965		first-born	primogénito
G8966		first produce	primicia
G8967		first-ripe	prematuro
G8968		beginning of speaking	comienzo del discurso
G8969		give a right of first-born	dar primogenitura
G8970		give birth first time	parir primero
G8971		fault	falta
G8972		sneezing	estornudo
G8973		stomp	pisotear
G8974		trickery	engaño
G8975		feather	ala
G8976		grow wings	emplumarse
G8977		flap wings	batir alas
G8978		feathered	alado
G8979		alarm	espantar
G8980		hairless	pelado
G8981		spittle	saliva
G8982		fold	pliegue
G8983		fold	doblez
G8984		make poor	empobrecer
G8985		white-tailed hart	gacela
G8986		lower branch	raíz
G8987		enclose	cercar
G8988		gatekeeper	portero
G8989		writing tablet	tablilla
G8990		boxwood	boj
G8991		towered fortification	fortaleza
G8992		censer	incensario
G8993		scorched	quemado
G8994		wheat	trigo
G8995		wheat harvest	cosecha
G8996		fiery red	rojo
G8997		be reddish	enrojecer
G8998		light a fire	encender
G8999		signal-fire	señal
G0090		unspoilable	incorruptible
G0900	βαθύνω	dig deep	profundizar
G9000		fire-bearer	portador
G9001		refiner	refinador
G9002		beard	barba
G9003		breach	grieta
G9004		tender branch	rama
G9005		broom shrub	retama
G9006		be lazy	holgazanear
G9007		sprinkle	rociar
G9008		ragged	andrajoso
G9009		thread	hilo
G9010		white-thorn	espino
G9011		speckled	moteado
G9012		strung together	ensartado
G9013		sew	coser
G9014		courier	correo
G9015		dash down	arrojar
G9016		stitcher	cosedor
G9017		stitched work	cosido
G9018		spine	columna
G9019		snore	roncar
G0902	βάϊον	palm branch	palma
G9020		stray	vagar
G9021		stray	vagar
G9022		saying	dicho
G9023		balm	bálsamo
G9024		especially	especialmente
G9025		shivering	escalofrío
G9026		root	raíz
G9027		nostril	nariz
G9028		ventilated	ventilado
G9029		pomegranate	granada
G9030		gurgle	zumbar
G9031		impetus	ímpetu
G9032		pomegranate figure	granada
G9033		club	clava
G9034		crux	golpe
G9035		pomegranate grove	granado
G9036		overflow	torrente
G9037		compose	componer
G9038		proportion	ritmo
G9039		rescuer	rescatador
G9040		perfumer	perfumista
G9041		stone	piedra
G9042		6	seis
G9043		observe sabbaths	guardar sábado
G9044		glory	gloria
G9045		thicket	espesura
G9046		packsaddle	albarda
G9047		Saddai	Saddai
G9048		plain	llanura
G9049		ranks	filas
G9050		rotten	podrido
G9051		disintegrate	pudrirse
G9052		sambuke	sambuca
G9053		planked	entablado
G9054		rottenness	putrefacción
G9055		rot	pudrirse
G9056		pantaloons	pantalones
G9057		carnelian	cornalina
G9058		satrapy	satrapia
G9059		satrap	sátrapa
G9060		lizard	lagartija
G9061		cheese	queso
G9062		clearly	claramente
G9063		siren	sirena
G9064		spear	lanza
G9065		column	columna
G9066		of three years	trienal
G9067		seraphim	serafín
G9068		beet	remolacha
G9069		flag	bandera
G9070		cheer	aclamación
G9071		signal	seña
G9072		putrefaction	putrefacción
G9073		strength (physical)	fuerza
G9074		jawbone	mandíbula
G9075		quiet	silencio
G9076		iron implement	herramienta
G9077		saliva	saliva
G9078		portion	porción
G9079		shekel	siclo
G9080		cucumber garden	pepinar
G9081		cucumber	pepino
G9082		ornaments	adorno
G9083		consecrated lock of hair	consagración
G9084		be well fed	hartarse
G9085		granary	granero
G9086		scarcity	escasez
G9087		provision	provisión
G9088		measure out grain	medir
G9089		baker	panadero
G9090		silence	silencio
G9091		veil	velo
G9092		till	cavar
G9093		crooked	torcido
G9094		trip up	tropezar
G9095		shelter	cobijarse
G9096		hammer	martillo
G9097		shelterer	protector
G9098		shelter	refugio
G9099		protected	protegido
G9100		look about	mirar
G9101		concoction	concoción
G9102		concocted	cocido
G9103		provisions officer	intendente
G9104		chiefdom	cetro
G9105		awning	toldo
G9106		shade	sombrear
G9107		hard-hearted	endurecido
G9108		harsh	severo
G9109		harshly	duramente
G0911	βάπτω	dip	mojar
G9110		midge	mosquito
G9111		perverse	perverso
G9112		deformity	deformidad
G9113		crookedly	torcidamente
G9114		high rock	peña
G9115		height	altura
G9116		garlic	ajo
G9117		darken	oscurecer
G9118		moonlight	luz lunar
G9119		look downcast	entristecerse
G9120		despoil	despojar
G9121		cub	cachorro
G9122		stave	bastón
G9123		impediment	estorbo
G9124		emerald	esmeralda
G9125		beauty treatment	ungüento
G9126		diminish	disminuir
G9127		yew tree	zarzaparrilla
